id,brand,name,image_url,link_url,ingredients,created_at,updated_at
1855,paws & claws,Kitten Mix,https://catfooddb.com//img/products/paws & claws\/Kitten_Mix_dry.png,"","Chicken By Product Meal, Corn Gluten Meal, Brewers Rice, Soybean Meal, Ground Wheat, Animal Fat (Preserved with BHA), Natural Flavors (Source of Chicken Flavor) Brewers Dried Yeast, Potassium Chloride, Calcium Sulfate, Taurine, Salt, Added Color (Red 40), Fish Oil (Source of DHA), Vitamins : (Choline Chloride, Vitamin E Supplement, Vitamin A Supplement, Vitamin D3 Supplement, Niacin, Calcium Pantothenate, Thiamine Mononitrate, Pyridoxine hydrocholoride, folic acid, menadione sodium, bisulfite complex (source of Vitamin K), biotin, riboflavin supplement, Vitamin B12 Supplement), minerals: (zinc sulfate, ferrous sulfate, copper sulfate, manganese sulfate, calcium carbonate, calcium iodate, sodium selenite)",2024-05-01 19:04:34.200599,
1856,paws & claws,Kitchen Selects Salmon Dinner,https://catfooddb.com//img/products/paws & claws\/seafood-variety.png,"","Salmon, Liver, Meat By-Products, Water Sufficient For Processing, Fish, Natural & Artificial Flavors, Salt, Guar Gum, Potassium Chloride, Added Color (Red 3 & Other Artificial Color), Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Taurine, Magnesium Sulfate, Sodium Tripolyphosphate, DL-Methionine, Sodium Nitrite (To Promote Color Retention)",2024-05-01 19:04:34.483574,
1857,paws & claws,Kitchen Selects Beef Dinner,https://catfooddb.com//img/products/paws & claws\/beef-poultry.png,"","Beef, Water Sufficient For Processing, Liver, Meat By-Products, Fish, Natural and Artificial Flavors, Salt, Potassium Chloride, Tricalcium Phosphate, Guar Gum, Choline Chloride, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), DL-Methionine, Taurine, Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Sodium Tripolyphosphate, Magnesium Sulfate, Added Color, Sodium Nitrite (To Promote Color Retention)",2024-05-01 19:04:34.672492,
1858,paws & claws,Kitchen Selects Turkey & Giblets Dinner,https://catfooddb.com//img/products/paws & claws\/beef-poultry.png,"","Turkey, Liver, Meat By-Products, Water Sufficient For Processing, Poultry Giblets, Natural and Artificial Flavors, Salt, Guar Gum, Tricalcium Phosphate, DL-Methionine, Potassium Chloride, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Magnesium Sulfate, Taurine",2024-05-01 19:04:34.969988,
1859,paws & claws,Ocean Whitefish & Tuna Dinner,https://catfooddb.com//img/products/paws & claws\/ocean-whitefish.png,"","Ocean Whitefish, Meat By-Products, Poultry By-Products, Sufficient Water for Processing, Animal Liver, Tuna, Ocean Fish, Guar Gum, Salt, Added Color, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Potassium Chloride, Carrageenan, Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Taurine",2024-05-01 19:04:35.165982,
1860,paws & claws,Mixed Grill,https://catfooddb.com//img/products/paws & claws\/Mixed_Grill_wet.png,"","Meat By-Products, Water Sufficient For Processing, Poultry By-Products, Fish, Animal Liver, Rice Flour, Guar Gum, Salt, Tricalcium Phosphate, Potassium Chloride, Sodium Tripolyphosphate, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Magnesium (min) Sulfate, Carrageenan, Added Color, Taurine",2024-05-01 19:04:35.362368,
1861,paws & claws,Chicken & Tuna Dinner,https://catfooddb.com//img/products/paws & claws\/Chicken_&_Tuna_Dinner.png,"","Sufficient Water For Processing, Meat By-Products, Chicken, Poultry By-Products, Fish, Tuna, Rice Flour, Guar Gum, Salt, Potassium Chloride, Added Color, Carrageenan, Sodium Tripolyphosphate, Vitamins (Thiamine Mononitrate , Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Magnesium Sulfate",2024-05-01 19:04:35.618697,
1862,paws & claws,Turkey & Giblets Dinner,https://catfooddb.com//img/products/paws & claws\/Turkey_&_Giblets_Dinner_wet.png,"","Meat By-Products, Poultry By-Products, Sufficient Water For Processing, Turkey, Poultry Giblets, Fish, Egg Product, Guar Gum, Salt, Carrageenan, Added Color, Potassium Chloride, Sodium Tripolyphosphate, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Taurine",2024-05-01 19:04:36.81825,
1863,paws & claws,Salmon Dinner,https://catfooddb.com//img/products/paws & claws\/Salmon_Dinner_wet.png,"","Meat By-Products, Salmon, Poultry By-Products, Sufficient Water For Processing, Fish, Guar Gum, Salt, Potassium Chloride, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Magnesium (min) Sulfate, Carrageenan, Added Color, Taurine",2024-05-01 19:04:37.191665,
1864,paws & claws,Supreme Supper,https://catfooddb.com//img/products/paws & claws\/Supreme_Supper_wet.png,"","Ocean Whitefish, Sufficient Water For Processing, Meat By-Products, Poultry By-Products, Animal Liver, Rice Flour, Guar Gum, Added Color, Salt, Sodium Tripolyphosphate, Carrageenan, Potassium Chloride, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Taurine, Sodium Nitrite (to promote color retention)",2024-05-01 19:04:37.493413,
1865,paws & claws,Chicken Dinner,https://catfooddb.com//img/products/paws & claws\/Chicken_Dinner_wet.png,"","Water Sufficient For Processing, Meat By-Products, Chicken, Poultry By-Products, Fish, Rice Flour, Guar Gum, Added Color, Salt, Potassium Chloride, Sodium Tripolyphosphate, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Magnesium (min) Sulfate, Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Choline Chloride, Carrageenan",2024-05-01 19:04:37.717326,
1866,performatrin,Ultra Beef Stew,https://catfooddb.com//img/products/performatrin\/product-cat-beef-stew_can.png,https://www.amazon.com/exec/obidos/ASIN/B00ZY5BNKC/catfood00b-20,"Beef, Beef Broth, Beef Liver, Carrots, Red Peppers, Dried Egg White, Potato Starch, Dried Egg Product, Torula Dried Yeast, Tricalcium Phosphate, Natural Flavor, Guar Gum, Calcium Carbonate, Spinach Flakes, Sweet Potatoes, Pea Fiber, Potassium Chloride, Sunflower Oil, Brewers Dried Yeast, Sodium Phosphate, Choline Chloride, Menhaden Fish Oil (Preserved With Mixed Tocopherols), Salt, Taurine, Parsley, Sodium Ascorbate (To Promote Color Retention), Flaxseed Oil (Preserved With Mixed Tocopherols), Inulin, Dried Kelp, Oregano, Sodium Carbonate, Iron Proteinate, Zinc Proteinate, Dried Blueberries, Dried Cranberries, Dried Apples, Sage, Vitamin E Supplement, Yucca Schidigera Extract, Thiamine Mononitrate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid, Rosemary Extract",2024-05-01 19:04:38.113935,
1867,performatrin,"Ultra Grain-Free Turkey, Salmon & Duck Pâté ",https://catfooddb.com//img/products/performatrin\/tsd_pate.png,https://www.amazon.com/exec/obidos/ASIN/B00ZY5CTTQ/catfood00b-20,"Turkey, Turkey Broth, Turkey Liver, Salmon, Duck, Red Peppers, Carrots, Natural Flavor, Guar Gum, Tricalcium Phosphate, Sweet Potatoes, Potassium Chloride, Choline Chloride, Spinach Flakes, Brewers Dried Yeast, Xanthan Gum, Cassia Gum, Flaxseed Oil (Preserved With Mixed Tocopherols), Sunflower Oil, Menhaden Fish Oil (Preserved With Mixed Tocopherols), Taurine, Salt, Inulin, Dried Kelp, Sodium Ascorbate (To Promote Color Retention), Iron Proteinate, Zinc Proteinate, Dried Blueberries, Dried Cranberries, Dried Apples, Thiamine Mononitrate, Oregano, Parsley, Sage, Yucca Schidigera Extract, Vitamin E Supplement, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid",2024-05-01 19:04:38.321298,
1868,performatrin,Ultra Grain-Free Chicken Pâté,https://catfooddb.com//img/products/performatrin\/21273.png,https://www.amazon.com/exec/obidos/ASIN/B00ZY5BRLW/catfood00b-20,"Chicken, Chicken Broth, Chicken Liver, Carrots, Red Peppers, Dried Egg Product, Natural Flavor, Guar Gum, Menhaden Fish Oil (Preserved With Mixed Tocopherols), Sweet Potatoes, Potassium Chloride, Choline Chloride, Spinach Flakes, Brewers Dried Yeast, Xanthan Gum, Cassia Gum, Flaxseed Oil (Preserved With Mixed Tocopherols), Sunflower Oil, Taurine, Salt, Inulin, Dried Kelp, Sodium Ascorbate (To Promote Color Retention), Iron Proteinate, Zinc Proteinate, Dried Blueberries, Dried Cranberries, Dried Apples, Oregano, Parsley, Sage, Yucca Schidigera Extract, Vitamin E Supplement, Thiamine Mononitrate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid, Rosemary Extract",2024-05-01 19:04:38.680155,
1869,performatrin,Ultra Grain-Free Recipe Cat Food,https://catfooddb.com//img/products/performatrin\/product-perfultra-cat-all-grainfree-5lb_lg.png,https://www.amazon.com/exec/obidos/ASIN/B00ZY5AUGA/catfood00b-20,"Turkey, Chicken Meal, Potato, Duck Meal, Peas, Salmon Meal, Spray Dried Egg Product, Potato Protein, Chicken Fat (preserved with Mixed Tocopherols and Citric Acid), Sweet Potato, Natural Chicken Flavor, Dried Tomato Pomace, Yeast Culture, Lecithin, Salt, Dried Cranberry, Cranberries, Blueberries, Pumpkin, DL-Methionine, Sodium Bisulfate, Choline Chloride, Chicory Root Extract, Dried Kelp, Potassium Chloride, Dried Yeast, Taurine, Spinach, Blackberries, Yucca Schidigera Extract, Rosemary Extract, Green Tea Extract, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Dried Lactobacillus acidophilus Fermentation Product, Dried Lactobacillus casei Fermentation Product, Dried Bifidobacterium bifidum Fermentation Product, Dried Enterococcus faecium Fermentation Product, Vitamins (Vitamin E Supplement, Niacin, Biotin, Thiamine Mononitrate, Vitamin A Supplement, d-Calcium Pantothenate, Carotene, Riboflavin, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid), Minerals (Zinc Proteinate, Ferrous Sulfate, Zinc Oxide, Iron Proteinate, Copper Sulfate, Sodium Selenite, Copper Proteinate, Manganese Proteinate, Manganous Oxide, Calcium Iodate)",2024-05-01 19:04:38.883242,
1870,performatrin,Ultra Limited Potato & Turkey Formula,https://catfooddb.com//img/products/performatrin\/product-limited-cat-potato-turkey.png,"","Potato, Turkey, Turkey Meal, Potato Protein, Canola Oil (preserved with Mixed Tocopherols and Citric Acid), Natural Flavor, Apple Pomace, Salmon Oil (preserved with Mixed Tocopherols and Citric Acid), Lecithin, DL-Methionine, Choline Chloride, Salt, Chicory Root Extract, Taurine, Yucca Schidigera Extract, Rosemary Extract, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Vitamins (Vitamin E Supplement, Niacin, Biotin, Thiamine Mononitrate, Vitamin A Supplement, d-Calcium Pantothenate, Carotene, Riboflavin, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid), Minerals (Zinc Proteinate, Ferrous Sulfate, Zinc Oxide, Iron Proteinate, Copper Sulfate, Sodium Selenite, Copper Proteinate, Manganese Proteinate, Manganous Oxide, Calcium Iodate)",2024-05-01 19:04:39.309972,
1871,performatrin,Adult Grain-Free Chicken & Potato Formula Cat Food,https://catfooddb.com//img/products/performatrin\/10628-copy.png,https://www.amazon.com/exec/obidos/ASIN/B00ZY59AXY/catfood00b-20,"Chicken, Chicken Meal, Potato, Peas, Spray Dried Egg Product, Chicken Fat (preserved with Mixed Tocopherols and Citric Acid), Potato Protein, Natural Chicken Flavor, Dehydrated Alfalfa Meal, Dried Tomato Pomace, Pea Fiber, Salmon Oil (preserved with Mixed Tocopherols and Citric Acid), Lecithin, Salt, DL-Methionine, Sodium Bisulfate, Dried Kelp, Chicory Root Extract, Sodium Hexametaphosphate, Potassium Citrate, Taurine, Yeast Extract, Choline Chloride, Rosemary Oil, Yucca Schidigera Extract, Ginger, Oregano, Dandelion, Parsley, Chamomile, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Vitamins (Vitamin E Supplement, Niacin, Biotin, Thiamine Mononitrate, Vitamin A Supplement, d-Calcium Pantothenate, Carotene, Riboflavin, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid), Minerals (Zinc Proteinate, Ferrous Sulfate, Zinc Oxide, Iron Proteinate, Copper Sulfate, Sodium Selenite, Copper Proteinate, Manganese Proteinate, Manganous Oxide, Calcium Iodate)",2024-05-01 19:04:39.554951,
1872,performatrin,Ultra Grain-Free Kitten Recipe,https://catfooddb.com//img/products/performatrin\/product-perfultra-cat-kitten-grainfree-5lb_lg.png,https://www.amazon.com/exec/obidos/ASIN/B00ZY5B6GI/catfood00b-20,"Turkey, Chicken Meal, Potato, Duck Meal, Peas, Salmon Meal, Spray Dried Egg Product, Potato Protein, Chicken Fat (preserved with Mixed Tocopherols and Citric Acid), Sweet Potato, Natural Chicken Flavor, Dried Tomato Pomace, Yeast Culture, Lecithin, Salt, Dried Cranberry, Cranberries, Blueberries, Pumpkin, DL-Methionine, Sodium Bisulfate, Choline Chloride, Chicory Root Extract, Dried Kelp, Potassium Chloride, Dried Yeast, Taurine, Spinach, Blackberries, Yucca Schidigera Extract, Rosemary Extract, Green Tea Extract, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Dried Lactobacillus acidophilus Fermentation Product, Dried Lactobacillus casei Fermentation Product, Dried Bifidobacterium bifidum Fermentation Product, Dried Enterococcus faecium Fermentation Product, Vitamins (Vitamin E Supplement, Niacin, Biotin, Thiamine Mononitrate, Vitamin A Supplement, d-Calcium Pantothenate, Carotene, Riboflavin, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid), Minerals (Zinc Proteinate, Ferrous Sulfate, Zinc Oxide, Iron Proteinate, Copper Sulfate, Sodium Selenite, Copper Proteinate, Manganese Proteinate, Manganous Oxide, Calcium Iodate)",2024-05-01 19:04:39.820777,
